Anno_evento;Quartiere;Genere;Età_decesso;Cittadinanza;Luogo_decesso;Numerosità
2003;Barona;Maschi;58;Italia;Fuori Milano;1
2003;Barona;Maschi;58;Italia;Milano;1
2003;Barona;Maschi;59;Italia;Fuori Milano;1
2003;Barona;Maschi;61;Italia;Milano;2
2003;Barona;Maschi;62;Italia;Fuori Milano;1
2003;Barona;Maschi;62;Italia;Milano;2
2003;Barona;Maschi;63;Italia;Milano;1
2003;Barona;Maschi;64;Italia;Fuori Milano;1
2003;Barona;Maschi;64;Italia;Milano;4
2003;Barona;Maschi;65;Italia;Fuori Milano;3
2003;Barona;Maschi;65;Italia;Milano;2
2003;Barona;Maschi;66;Italia;Milano;3
2003;Barona;Maschi;67;Italia;Fuori Milano;1
2003;Barona;Maschi;67;Italia;Milano;2
2003;Barona;Maschi;68;Italia;Milano;1
2003;Barona;Maschi;69;Italia;Fuori Milano;1
2003;Barona;Maschi;69;Italia;Milano;2
2003;Barona;Maschi;70;Italia;Milano;5
2003;Barona;Maschi;71;Italia;Fuori Milano;1
2003;Barona;Maschi;72;Italia;Milano;4
2003;Barona;Maschi;73;Italia;Fuori Milano;2
2003;Barona;Maschi;73;Italia;Milano;4
2003;Barona;Maschi;75;Italia;Fuori Milano;1
2003;Barona;Maschi;75;Italia;Milano;1
2003;Barona;Maschi;76;Italia;Fuori Milano;1
2003;Barona;Maschi;76;Italia;Milano;5
2003;Barona;Maschi;77;Italia;Milano;4
2003;Barona;Maschi;78;Italia;Milano;2
2003;Barona;Maschi;79;Italia;Fuori Milano;1
2003;Barona;Maschi;79;Italia;Milano;2
2003;Barona;Maschi;80;Italia;Milano;2
2003;Barona;Maschi;81;Italia;Milano;3
2003;Barona;Maschi;82;Italia;Fuori Milano;1
2003;Barona;Maschi;82;Italia;Milano;2
2003;Barona;Maschi;83;Italia;Milano;2
2003;Barona;Maschi;84;Italia;Milano;3
2003;Barona;Maschi;86;Italia;Milano;2
2003;Barona;Maschi;87;Italia;Milano;1
2003;Barona;Maschi;88;Italia;Milano;1
2003;Barona;Maschi;89;Italia;Milano;6
2003;Barona;Maschi;90;Italia;Fuori Milano;2
2003;Barona;Maschi;90;Italia;Milano;1
2003;Barona;Maschi;91;Italia;Fuori Milano;1
2003;Barona;Maschi;91;Italia;Milano;1
2003;Barona;Maschi;95;Italia;Milano;1
2003;Barona;Maschi;98;Italia;Milano;1
2003;Bicocca;Femmine;20;Italia;Fuori Milano;1
2003;Bicocca;Femmine;54;Italia;Milano;1
2003;Bicocca;Femmine;60;Italia;Milano;1
2003;Bicocca;Femmine;65;Italia;Milano;1
2003;Bicocca;Femmine;69;Italia;Milano;1
2003;Bicocca;Femmine;76;Italia;Milano;1
2003;Bicocca;Femmine;79;Italia;Fuori Milano;1
2003;Bicocca;Femmine;79;Italia;Milano;1
2003;Bicocca;Femmine;80;Italia;Fuori Milano;1
2003;Bicocca;Femmine;82;Italia;Fuori Milano;1
2003;Bicocca;Femmine;84;Italia;Milano;1
2003;Bicocca;Femmine;86;Italia;Milano;1
2003;Bicocca;Femmine;88;Italia;Milano;1
2003;Bicocca;Femmine;89;Italia;Milano;1
2003;Bicocca;Femmine;91;Italia;Milano;1
2003;Bicocca;Femmine;92;Italia;Milano;1
2003;Bicocca;Femmine;94;Italia;Milano;1
2003;Bicocca;Femmine;97;Italia;Milano;1
2003;Bicocca;Femmine;101;Italia;Fuori Milano;1
2003;Bicocca;Maschi;35;Italia;Milano;1
2003;Bicocca;Maschi;57;Italia;Milano;1
2003;Bicocca;Maschi;59;Italia;Milano;1
2003;Bicocca;Maschi;66;Italia;Milano;1
2003;Bicocca;Maschi;69;Italia;Milano;1
2003;Bicocca;Maschi;74;Italia;Milano;1
2003;Bicocca;Maschi;75;Italia;Milano;1
2003;Bicocca;Maschi;82;Italia;Milano;2
2003;Bicocca;Maschi;83;Italia;Milano;1
2003;Bicocca;Maschi;87;Italia;Milano;1
2003;Bovisa;Femmine;49;Italia;Fuori Milano;1
2003;Bovisa;Femmine;54;Italia;Milano;1
2003;Bovisa;Femmine;60;Italia;Milano;1
2003;Bovisa;Femmine;64;Italia;Milano;1
2003;Bovisa;Femmine;67;Italia;Milano;1
2003;Bovisa;Femmine;68;Italia;Milano;1
2003;Bovisa;Femmine;69;Italia;Milano;1
2003;Bovisa;Femmine;71;Italia;Milano;2
2003;Bovisa;Femmine;72;Italia;Milano;2
2003;Bovisa;Femmine;73;Italia;Milano;1
2003;Bovisa;Femmine;74;Italia;Fuori Milano;1
2003;Bovisa;Femmine;76;Italia;Fuori Milano;1
2003;Bovisa;Femmine;77;Italia;Milano;1
2003;Bovisa;Femmine;78;Italia;Fuori Milano;1
2003;Bovisa;Femmine;79;Italia;Milano;2
2003;Bovisa;Femmine;80;Italia;Milano;2
2003;Bovisa;Femmine;81;Italia;Milano;4
2003;Bovisa;Femmine;82;Italia;Milano;2
2003;Bovisa;Femmine;83;Italia;Fuori Milano;1
2003;Bovisa;Femmine;84;Italia;Milano;1
2003;Bovisa;Femmine;85;Italia;Fuori Milano;2
2003;Bovisa;Femmine;85;Italia;Milano;1
2003;Bovisa;Femmine;86;Italia;Milano;1
2003;Bovisa;Femmine;87;Italia;Fuori Milano;1
2003;Bovisa;Femmine;87;Italia;Milano;1
2003;Bovisa;Femmine;88;Italia;Fuori Milano;2
2003;Bovisa;Femmine;88;Italia;Milano;2
2003;Bovisa;Femmine;89;Italia;Fuori Milano;1
2003;Bovisa;Femmine;90;Italia;Milano;4
2003;Bovisa;Femmine;91;Italia;Fuori Milano;1
2003;Bovisa;Femmine;92;Italia;Fuori Milano;1
2003;Bovisa;Femmine;92;Italia;Milano;3
2003;Bovisa;Femmine;94;Italia;Milano;3
2003;Bovisa;Femmine;96;Italia;Milano;1
2003;Bovisa;Femmine;98;Italia;Milano;2
2003;Bovisa;Femmine;99;Italia;Milano;2
2003;Bovisa;Maschi;30;Italia;Milano;1
2003;Bovisa;Maschi;43;Italia;Milano;1
2003;Bovisa;Maschi;46;Italia;Milano;1
2003;Bovisa;Maschi;48;Italia;Fuori Milano;1
2003;Bovisa;Maschi;50;Italia;Milano;1
2003;Bovisa;Maschi;53;Italia;Milano;1
2003;Bovisa;Maschi;55;Italia;Milano;1
2003;Bovisa;Maschi;56;Italia;Milano;1
2003;Bovisa;Maschi;58;Italia;Fuori Milano;1
2003;Bovisa;Maschi;62;Italia;Milano;1
2003;Bovisa;Maschi;64;Italia;Milano;2
2003;Bovisa;Maschi;65;Italia;Milano;1
2003;Bovisa;Maschi;66;Italia;Milano;2
2003;Bovisa;Maschi;69;Italia;Milano;3
2003;Bovisa;Maschi;70;Italia;Fuori Milano;1
2003;Bovisa;Maschi;70;Italia;Milano;1
2003;Bovisa;Maschi;74;Italia;Fuori Milano;1
2003;Bovisa;Maschi;74;Italia;Milano;1
2003;Bovisa;Maschi;75;Italia;Fuori Milano;2
2003;Bovisa;Maschi;75;Italia;Milano;2
2003;Bovisa;Maschi;76;Italia;Fuori Milano;1
2003;Bovisa;Maschi;76;Italia;Milano;2
2003;Bovisa;Maschi;77;Italia;Milano;5
2003;Bovisa;Maschi;78;Italia;Milano;1
2003;Bovisa;Maschi;79;Italia;Fuori Milano;1
2003;Bovisa;Maschi;80;Italia;Milano;1
2003;Bovisa;Maschi;81;Italia;Milano;1
2003;Bovisa;Maschi;82;Italia;Milano;1
2003;Bovisa;Maschi;83;Italia;Fuori Milano;2
2003;Bovisa;Maschi;83;Italia;Milano;2
2003;Bovisa;Maschi;84;Italia;Milano;2
2003;Bovisa;Maschi;85;Italia;Fuori Milano;1
2003;Bovisa;Maschi;85;Italia;Milano;1
2003;Bovisa;Maschi;86;Italia;Milano;2
2003;Bovisa;Maschi;87;Italia;Milano;1
2003;Bovisa;Maschi;89;Italia;Milano;1
2003;Bovisa;Maschi;90;Italia;Milano;1
2003;Bovisa;Maschi;92;Italia;Milano;2
2003;Bovisa;Maschi;95;Italia;Milano;1
2003;Bovisasca;Femmine;56;Italia;Milano;1
2003;Bovisasca;Femmine;60;Italia;Fuori Milano;1
2003;Bovisasca;Femmine;65;Italia;Milano;1
2003;Bovisasca;Femmine;67;Italia;Milano;1
2003;Bovisasca;Femmine;68;Italia;Milano;1
2003;Bovisasca;Femmine;69;Italia;Milano;2
2003;Bovisasca;Femmine;71;Italia;Milano;1
2003;Bovisasca;Femmine;75;Italia;Fuori Milano;1
2003;Bovisasca;Femmine;77;Italia;Milano;1
2003;Bovisasca;Femmine;78;Italia;Fuori Milano;1
2003;Bovisasca;Femmine;78;Italia;Milano;2
2003;Bovisasca;Femmine;80;Italia;Milano;1
2003;Bovisasca;Femmine;81;Italia;Milano;1
2003;Bovisasca;Femmine;82;Italia;Milano;2
2003;Bovisasca;Femmine;83;Italia;Fuori Milano;2
2003;Bovisasca;Femmine;84;Italia;Fuori Milano;1
2003;Bovisasca;Femmine;84;Italia;Milano;3
2003;Bovisasca;Femmine;85;Italia;Milano;1
2003;Bovisasca;Femmine;86;Italia;Milano;2
2003;Bovisasca;Femmine;87;Italia;Milano;2
2003;Bovisasca;Femmine;88;Italia;Milano;2
2003;Bovisasca;Femmine;89;Italia;Milano;1
2003;Bovisasca;Femmine;90;Italia;Milano;3
2003;Bovisasca;Femmine;92;Italia;Milano;2
2003;Bovisasca;Femmine;94;Italia;Fuori Milano;1
2003;Bovisasca;Femmine;95;Italia;Fuori Milano;1
2003;Bovisasca;Femmine;95;Italia;Milano;1
2003;Bovisasca;Maschi;44;Italia;Fuori Milano;1
2003;Bovisasca;Maschi;46;Italia;Milano;1
2003;Bovisasca;Maschi;47;Italia;Fuori Milano;1
2003;Bovisasca;Maschi;56;Italia;Milano;1
2003;Bovisasca;Maschi;59;Italia;Milano;1
2003;Bovisasca;Maschi;60;Italia;Milano;3
2003;Bovisasca;Maschi;61;Italia;Fuori Milano;1
2003;Bovisasca;Maschi;62;Italia;Milano;1
2003;Bovisasca;Maschi;63;Italia;Milano;1
2003;Bovisasca;Maschi;64;Italia;Fuori Milano;1
2003;Bovisasca;Maschi;64;Italia;Milano;2
2003;Bovisasca;Maschi;65;Italia;Milano;1
2003;Bovisasca;Maschi;66;Italia;Milano;1
2003;Bovisasca;Maschi;69;Italia;Milano;2
2003;Bovisasca;Maschi;70;Italia;Milano;1
2003;Bovisasca;Maschi;72;Italia;Milano;2
2003;Bovisasca;Maschi;73;Italia;Milano;1
2003;Bovisasca;Maschi;74;Italia;Milano;2
2003;Bovisasca;Maschi;75;Italia;Milano;1
2003;Bovisasca;Maschi;76;Italia;Milano;1
2003;Bovisasca;Maschi;77;Italia;Milano;1
2003;Bovisasca;Maschi;79;Italia;Milano;1
2003;Bovisasca;Maschi;80;Italia;Fuori Milano;1
2003;Bovisasca;Maschi;84;Italia;Milano;2
2003;Bovisasca;Maschi;88;Italia;Fuori Milano;2
2003;Bovisasca;Maschi;88;Italia;Milano;1
2003;Bovisasca;Maschi;90;Italia;Milano;1
2003;Bovisasca;Maschi;91;Italia;Milano;1
2003;Bovisasca;Maschi;94;Italia;Milano;1
2003;Bovisasca;Maschi;95;Italia;Fuori Milano;2
2003;Bovisasca;Maschi;99;Italia;Milano;1
2003;Bovisasca;Maschi;102;Italia;Fuori Milano;1
2003;Brera;Femmine;0;Italia;Milano;1
2003;Brera;Femmine;34;Italia;Milano;1
2003;Brera;Femmine;43;Italia;Fuori Milano;1
2003;Brera;Femmine;45;Italia;Milano;1
2003;Brera;Femmine;48;Italia;Milano;1
2003;Brera;Femmine;49;Italia;Milano;1
2003;Brera;Femmine;51;Italia;Milano;1
2003;Brera;Femmine;54;Italia;Milano;1
2003;Brera;Femmine;56;Italia;Fuori Milano;1
2003;Brera;Femmine;56;Italia;Milano;1
2003;Brera;Femmine;59;Italia;Fuori Milano;1
2003;Brera;Femmine;59;Italia;Milano;1
2003;Brera;Femmine;62;Italia;Milano;2
2003;Brera;Femmine;63;Italia;Fuori Milano;1
2003;Brera;Femmine;63;Italia;Milano;1
2003;Brera;Femmine;64;Italia;Fuori Milano;1
2003;Brera;Femmine;64;Italia;Milano;1
2003;Brera;Femmine;66;Italia;Fuori Milano;1
2003;Brera;Femmine;68;Italia;Fuori Milano;1
2003;Brera;Femmine;68;Italia;Milano;1
2003;Brera;Femmine;69;Italia;Milano;1
2003;Brera;Femmine;72;Italia;Fuori Milano;1
2003;Brera;Femmine;72;Italia;Milano;5
2003;Brera;Femmine;73;Italia;Milano;2
2003;Brera;Femmine;74;Italia;Fuori Milano;2
2003;Brera;Femmine;74;Italia;Milano;3
2003;Brera;Femmine;75;Italia;Milano;5
2003;Brera;Femmine;76;Italia;Milano;2
2003;Brera;Femmine;77;Italia;Milano;4
2003;Brera;Femmine;78;Italia;Fuori Milano;1
2003;Brera;Femmine;78;Italia;Milano;1
2003;Brera;Femmine;79;Italia;Fuori Milano;2
2003;Brera;Femmine;79;Italia;Milano;3
2003;Brera;Femmine;80;Italia;Fuori Milano;1
2003;Brera;Femmine;81;Italia;Fuori Milano;1
2003;Brera;Femmine;81;Italia;Milano;4
2003;Brera;Femmine;82;Italia;Fuori Milano;2
2003;Brera;Femmine;82;Italia;Milano;6
2003;Brera;Femmine;83;Italia;Milano;4
2003;Brera;Femmine;84;Italia;Milano;2
2003;Brera;Femmine;85;Italia;Milano;1
2003;Brera;Femmine;86;Italia;Fuori Milano;2
2003;Brera;Femmine;87;Italia;Fuori Milano;1
2003;Brera;Femmine;87;Italia;Milano;2
2003;Brera;Femmine;88;Italia;Fuori Milano;2
2003;Brera;Femmine;88;Italia;Milano;4
2003;Brera;Femmine;89;Italia;Fuori Milano;1
2003;Brera;Femmine;89;Italia;Milano;2
2003;Brera;Femmine;90;Italia;Fuori Milano;2
2003;Brera;Femmine;90;Italia;Milano;3
2003;Brera;Femmine;91;Italia;Milano;5
2003;Brera;Femmine;92;Italia;Fuori Milano;2
2003;Brera;Femmine;92;Italia;Milano;1
2003;Brera;Femmine;93;Italia;Milano;2
2003;Brera;Femmine;94;Italia;Milano;3
2003;Brera;Femmine;95;Italia;Milano;1
2003;Brera;Femmine;96;Italia;Milano;2
2003;Brera;Femmine;97;Italia;Fuori Milano;1
2003;Brera;Femmine;97;Italia;Milano;1
2003;Brera;Femmine;98;Italia;Fuori Milano;1
2003;Brera;Femmine;100;Italia;Fuori Milano;1
2003;Brera;Femmine;100;Italia;Milano;1
2003;Brera;Maschi;0;Italia;Milano;1
2003;Brera;Maschi;19;Italia;Fuori Milano;1
2003;Brera;Maschi;25;Italia;Milano;1
2003;Brera;Maschi;26;Italia;Fuori Milano;1
2003;Brera;Maschi;27;Italia;Milano;1
2003;Brera;Maschi;30;Italia;Milano;1
2003;Brera;Maschi;32;Italia;Milano;1
2003;Brera;Maschi;38;Italia;Fuori Milano;1
2003;Brera;Maschi;45;Italia;Milano;1
2003;Brera;Maschi;46;Italia;Milano;1
2003;Brera;Maschi;49;Italia;Milano;1
2003;Brera;Maschi;50;Italia;Milano;1
2003;Brera;Maschi;52;Italia;Fuori Milano;1
2003;Brera;Maschi;52;Italia;Milano;1
2003;Brera;Maschi;56;Italia;Milano;2
2003;Brera;Maschi;57;Italia;Fuori Milano;1
2003;Brera;Maschi;57;Italia;Milano;1
2003;Brera;Maschi;58;Italia;Milano;2
2003;Brera;Maschi;59;Italia;Fuori Milano;2
2003;Brera;Maschi;59;Italia;Milano;1
2003;Brera;Maschi;61;Italia;Milano;2
2003;Brera;Maschi;63;Italia;Milano;1
2003;Brera;Maschi;64;Italia;Milano;1
2003;Brera;Maschi;65;Italia;Milano;2
2003;Brera;Maschi;66;Italia;Milano;1
2003;Brera;Maschi;67;Italia;Milano;1
2003;Brera;Maschi;68;Italia;Milano;1
2003;Brera;Maschi;69;Italia;Milano;1
2003;Brera;Maschi;70;Italia;Milano;1
2003;Brera;Maschi;71;Italia;Milano;3
2003;Brera;Maschi;72;Italia;Milano;5
2003;Brera;Maschi;73;Italia;Milano;2
2003;Brera;Maschi;74;Italia;Milano;2
2003;Brera;Maschi;75;Italia;Fuori Milano;1
2003;Brera;Maschi;76;Italia;Fuori Milano;1
2003;Brera;Maschi;76;Italia;Milano;4
2003;Brera;Maschi;77;Italia;Fuori Milano;1
2003;Brera;Maschi;77;Italia;Milano;2
2003;Brera;Maschi;78;Italia;Milano;3
2003;Brera;Maschi;80;Italia;Milano;4
2003;Brera;Maschi;81;Italia;Milano;1
2003;Brera;Maschi;82;Italia;Milano;3
2003;Brera;Maschi;83;Italia;Fuori Milano;1
2003;Brera;Maschi;83;Italia;Milano;3
2003;Brera;Maschi;84;Italia;Milano;3
2003;Brera;Maschi;85;Italia;Milano;3
2003;Brera;Maschi;86;Italia;Milano;1
2003;Brera;Maschi;87;Italia;Milano;2
2003;Brera;Maschi;88;Italia;Milano;5
2003;Brera;Maschi;89;Italia;Milano;2
2003;Brera;Maschi;90;Italia;Fuori Milano;1
2003;Brera;Maschi;90;Italia;Milano;2
2003;Brera;Maschi;91;Italia;Fuori Milano;1
2003;Brera;Maschi;91;Italia;Milano;1
2003;Brera;Maschi;92;Italia;Milano;1
2003;Brera;Maschi;93;Italia;Milano;1
2003;Brera;Maschi;94;Italia;Fuori Milano;1
2003;Brera;Maschi;94;Italia;Milano;1
2003;Brera;Maschi;95;Italia;Milano;1
2003;Brera;Maschi;96;Italia;Milano;1
2003;Brera;Maschi;97;Italia;Milano;2
2003;Brera;Maschi;99;Italia;Fuori Milano;1
2003;Bruzzano;Femmine;0;Italia;Milano;1
2003;Bruzzano;Femmine;36;Italia;Milano;1
2003;Bruzzano;Femmine;37;Italia;Milano;1
2003;Bruzzano;Femmine;44;Italia;Milano;1
2003;Bruzzano;Femmine;55;Italia;Fuori Milano;1
2003;Bruzzano;Femmine;57;Italia;Milano;1
2003;Bruzzano;Femmine;67;Italia;Milano;1
2003;Bruzzano;Femmine;68;Italia;Milano;1
2003;Bruzzano;Femmine;69;Italia;Milano;1
2003;Bruzzano;Femmine;70;Italia;Fuori Milano;1
2003;Bruzzano;Femmine;70;Italia;Milano;2
2003;Bruzzano;Femmine;74;Italia;Milano;2
2003;Bruzzano;Femmine;75;Italia;Milano;1
2003;Bruzzano;Femmine;76;Italia;Milano;1
2003;Bruzzano;Femmine;77;Italia;Milano;1
2003;Bruzzano;Femmine;78;Italia;Milano;2
2003;Bruzzano;Femmine;79;Italia;Milano;1
2003;Bruzzano;Femmine;80;Italia;Fuori Milano;2
2003;Bruzzano;Femmine;81;Italia;Fuori Milano;1
2003;Bruzzano;Femmine;81;Italia;Milano;2
2003;Bruzzano;Femmine;82;Italia;Fuori Milano;1
2003;Bruzzano;Femmine;82;Italia;Milano;5
2003;Bruzzano;Femmine;83;Italia;Milano;4
2003;Bruzzano;Femmine;84;Italia;Milano;1
2003;Bruzzano;Femmine;85;Italia;Milano;1
2003;Bruzzano;Femmine;86;Italia;Milano;1
2003;Bruzzano;Femmine;87;Italia;Milano;1
2003;Bruzzano;Femmine;88;Italia;Fuori Milano;1
2003;Bruzzano;Femmine;88;Italia;Milano;2
2003;Bruzzano;Femmine;89;Italia;Milano;2
2003;Bruzzano;Femmine;90;Italia;Fuori Milano;1
2003;Bruzzano;Femmine;90;Italia;Milano;3
2003;Bruzzano;Femmine;91;Italia;Milano;1
2003;Bruzzano;Femmine;93;Italia;Milano;2
2003;Bruzzano;Femmine;94;Italia;Fuori Milano;1
2003;Bruzzano;Femmine;95;Italia;Milano;1
2003;Bruzzano;Maschi;24;Italia;Milano;1
2003;Bruzzano;Maschi;30;Italia;Milano;1
2003;Bruzzano;Maschi;38;Italia;Fuori Milano;1
2003;Bruzzano;Maschi;42;Italia;Milano;1
2003;Bruzzano;Maschi;46;Italia;Milano;1
2003;Bruzzano;Maschi;50;Italia;Fuori Milano;1
2003;Bruzzano;Maschi;50;Italia;Milano;1
2003;Bruzzano;Maschi;56;Italia;Fuori Milano;1
2003;Bruzzano;Maschi;57;Italia;Milano;1
2003;Bruzzano;Maschi;58;Italia;Milano;1
2003;Bruzzano;Maschi;60;Italia;Milano;1
2003;Bruzzano;Maschi;62;Italia;Fuori Milano;2
2003;Bruzzano;Maschi;62;Italia;Milano;1
2003;Bruzzano;Maschi;66;Italia;Fuori Milano;1
2003;Bruzzano;Maschi;66;Italia;Milano;3
2003;Bruzzano;Maschi;67;Italia;Fuori Milano;1
2003;Bruzzano;Maschi;68;Italia;Fuori Milano;1
2003;Bruzzano;Maschi;69;Italia;Milano;1
2003;Bruzzano;Maschi;70;Italia;Milano;2
2003;Bruzzano;Maschi;72;Italia;Milano;1
2003;Bruzzano;Maschi;74;Italia;Fuori Milano;1
2003;Bruzzano;Maschi;75;Italia;Milano;2
2003;Bruzzano;Maschi;76;Italia;Milano;1
2003;Bruzzano;Maschi;78;Italia;Milano;2
2003;Bruzzano;Maschi;79;Italia;Fuori Milano;1
2003;Bruzzano;Maschi;79;Italia;Milano;3
2003;Bruzzano;Maschi;80;Italia;Milano;3
2003;Bruzzano;Maschi;81;Italia;Milano;1
2003;Bruzzano;Maschi;82;Italia;Milano;1
2003;Bruzzano;Maschi;83;Italia;Milano;2
2003;Bruzzano;Maschi;84;Italia;Milano;1
2003;Bruzzano;Maschi;86;Italia;Milano;1
2003;Bruzzano;Maschi;88;Italia;Fuori Milano;1
2003;Bruzzano;Maschi;88;Italia;Milano;1
2003;Bruzzano;Maschi;89;Italia;Milano;1
2003;Bruzzano;Maschi;90;Italia;Milano;2
2003;Bruzzano;Maschi;91;Italia;Milano;1
2003;Bruzzano;Maschi;92;Italia;Milano;1
2003;Bruzzano;Maschi;93;Italia;Fuori Milano;1
2003;Bruzzano;Maschi;93;Italia;Milano;1
2003;Bruzzano;Maschi;95;Italia;Milano;1
2003;Buenos Aires - Venezia;Femmine;0;Italia;Fuori Milano;4
2003;Buenos Aires - Venezia;Femmine;32;Italia;Fuori Milano;1
2003;Buenos Aires - Venezia;Femmine;40;Italia;Milano;1
2003;Buenos Aires - Venezia;Femmine;41;Italia;Milano;1
2003;Buenos Aires - Venezia;Femmine;46;Italia;Fuori Milano;1
2003;Buenos Aires - Venezia;Femmine;46;Italia;Milano;1
2003;Buenos Aires - Venezia;Femmine;49;Italia;Fuori Milano;1
2003;Buenos Aires - Venezia;Femmine;52;Italia;Milano;1
2003;Buenos Aires - Venezia;Femmine;53;Italia;Fuori Milano;1
2003;Buenos Aires - Venezia;Femmine;53;Italia;Milano;1
2003;Buenos Aires - Venezia;Femmine;54;Italia;Milano;1
2003;Buenos Aires - Venezia;Femmine;55;Italia;Milano;1
2003;Buenos Aires - Venezia;Femmine;56;Italia;Milano;1
2003;Buenos Aires - Venezia;Femmine;57;Italia;Fuori Milano;1
2003;Buenos Aires - Venezia;Femmine;57;Italia;Milano;2
2003;Buenos Aires - Venezia;Femmine;58;Italia;Milano;2
2003;Buenos Aires - Venezia;Femmine;59;Italia;Milano;1
2003;Buenos Aires - Venezia;Femmine;60;Italia;Milano;2
2003;Buenos Aires - Venezia;Femmine;61;Italia;Milano;2
2003;Buenos Aires - Venezia;Femmine;63;Italia;Fuori Milano;1
2003;Buenos Aires - Venezia;Femmine;64;Italia;Milano;1
2003;Buenos Aires - Venezia;Femmine;65;Italia;Fuori Milano;2
2003;Buenos Aires - Venezia;Femmine;66;Italia;Milano;1
2003;Buenos Aires - Venezia;Femmine;67;Italia;Milano;4
2003;Buenos Aires - Venezia;Femmine;68;Italia;Milano;2
2003;Buenos Aires - Venezia;Femmine;69;Italia;Fuori Milano;2
2003;Buenos Aires - Venezia;Femmine;69;Italia;Milano;2
2003;Buenos Aires - Venezia;Femmine;70;Italia;Milano;5
2003;Buenos Aires - Venezia;Femmine;71;Italia;Fuori Milano;1
2003;Buenos Aires - Venezia;Femmine;71;Italia;Milano;6
2003;Buenos Aires - Venezia;Femmine;72;Italia;Fuori Milano;2
2003;Buenos Aires - Venezia;Femmine;72;Italia;Milano;5
2003;Buenos Aires - Venezia;Femmine;73;Italia;Fuori Milano;2
2003;Buenos Aires - Venezia;Femmine;73;Italia;Milano;3
2003;Buenos Aires - Venezia;Femmine;74;Italia;Fuori Milano;2
2003;Buenos Aires - Venezia;Femmine;74;Italia;Milano;6
2003;Buenos Aires - Venezia;Femmine;75;Italia;Fuori Milano;2
2003;Buenos Aires - Venezia;Femmine;75;Italia;Milano;5
2003;Buenos Aires - Venezia;Femmine;76;Italia;Fuori Milano;3
2003;Buenos Aires - Venezia;Femmine;76;Italia;Milano;4
2003;Buenos Aires - Venezia;Femmine;77;Italia;Fuori Milano;1
2003;Buenos Aires - Venezia;Femmine;77;Italia;Milano;4
2003;Buenos Aires - Venezia;Femmine;78;Italia;Fuori Milano;2
2003;Buenos Aires - Venezia;Femmine;78;Italia;Milano;4
2003;Buenos Aires - Venezia;Femmine;79;Italia;Fuori Milano;6
2003;Buenos Aires - Venezia;Femmine;79;Italia;Milano;7
2003;Buenos Aires - Venezia;Femmine;80;Italia;Milano;9
2003;Buenos Aires - Venezia;Femmine;81;Italia;Fuori Milano;2
2003;Buenos Aires - Venezia;Femmine;81;Italia;Milano;15
2003;Buenos Aires - Venezia;Femmine;82;Italia;Fuori Milano;4
2003;Buenos Aires - Venezia;Femmine;82;Italia;Milano;11
2003;Buenos Aires - Venezia;Femmine;83;Italia;Fuori Milano;4
2003;Buenos Aires - Venezia;Femmine;83;Italia;Milano;8
2003;Buenos Aires - Venezia;Femmine;84;Italia;Fuori Milano;1
2003;Buenos Aires - Venezia;Femmine;84;Italia;Milano;9
2003;Buenos Aires - Venezia;Femmine;85;Italia;Fuori Milano;2
2003;Buenos Aires - Venezia;Femmine;85;Italia;Milano;6
2003;Buenos Aires - Venezia;Femmine;86;Italia;Fuori Milano;2
2003;Buenos Aires - Venezia;Femmine;86;Italia;Milano;12
2003;Buenos Aires - Venezia;Femmine;87;Italia;Fuori Milano;10
2003;Buenos Aires - Venezia;Femmine;87;Italia;Milano;13
2003;Buenos Aires - Venezia;Femmine;88;Italia;Fuori Milano;6
2003;Buenos Aires - Venezia;Femmine;88;Italia;Milano;9
2003;Buenos Aires - Venezia;Femmine;89;Italia;Fuori Milano;5
2003;Buenos Aires - Venezia;Femmine;89;Italia;Milano;9
2003;Buenos Aires - Venezia;Femmine;90;Italia;Fuori Milano;7
2003;Buenos Aires - Venezia;Femmine;90;Italia;Milano;7
2003;Buenos Aires - Venezia;Femmine;91;Italia;Fuori Milano;3
2003;Buenos Aires - Venezia;Femmine;91;Italia;Milano;17
2003;Buenos Aires - Venezia;Femmine;92;Italia;Fuori Milano;5
2003;Buenos Aires - Venezia;Femmine;92;Italia;Milano;14
2003;Buenos Aires - Venezia;Femmine;93;Italia;Fuori Milano;3
2003;Buenos Aires - Venezia;Femmine;93;Italia;Milano;9
2003;Buenos Aires - Venezia;Femmine;94;Italia;Fuori Milano;6
2003;Buenos Aires - Venezia;Femmine;94;Italia;Milano;12
2003;Buenos Aires - Venezia;Femmine;95;Italia;Fuori Milano;3
2003;Buenos Aires - Venezia;Femmine;95;Italia;Milano;8
2003;Buenos Aires - Venezia;Femmine;96;Italia;Fuori Milano;1
2003;Buenos Aires - Venezia;Femmine;96;Italia;Milano;5
2003;Buenos Aires - Venezia;Femmine;97;Italia;Milano;3
2003;Buenos Aires - Venezia;Femmine;98;Italia;Milano;1
2003;Buenos Aires - Venezia;Femmine;99;Italia;Fuori Milano;1
2003;Buenos Aires - Venezia;Femmine;99;Italia;Milano;1
2003;Buenos Aires - Venezia;Femmine;100;Italia;Milano;2
2003;Buenos Aires - Venezia;Femmine;101;Italia;Milano;2
2003;Buenos Aires - Venezia;Femmine;103;Italia;Milano;1
2003;Buenos Aires - Venezia;Maschi;0;Italia;Milano;1
2003;Buenos Aires - Venezia;Maschi;12;Italia;Milano;1
