Anno evento;Genere;Eta decesso;Cittadinanza;Luogo residenza;Numerosità
2004;Femmine;55;Italia;Altro comune italiano;8
2004;Femmine;55;Italia;Milano;18
2004;Femmine;56;Italia;Altro comune italiano;5
2004;Femmine;56;Italia;Milano;23
2004;Femmine;57;Italia;Altro comune italiano;10
2004;Femmine;57;Italia;Milano;25
2004;Femmine;58;Italia;Altro comune italiano;6
2004;Femmine;58;Italia;Milano;20
2004;Femmine;59;Italia;Altro comune italiano;15
2004;Femmine;59;Italia;Milano;24
2004;Femmine;60;Italia;Altro comune italiano;10
2004;Femmine;60;Italia;Milano;32
2004;Femmine;60;Regno Unito;Milano;1
2004;Femmine;61;Italia;Altro comune italiano;15
2004;Femmine;61;Italia;Milano;26
2004;Femmine;62;Italia;Altro comune italiano;11
2004;Femmine;62;Italia;Milano;41
2004;Femmine;63;Italia;Altro comune italiano;8
2004;Femmine;63;Italia;Milano;38
2004;Femmine;64;Dominicana, Repubblica;Milano;1
2004;Femmine;64;Italia;Altro comune italiano;11
2004;Femmine;64;Italia;Milano;52
2004;Femmine;65;Italia;Altro comune italiano;7
2004;Femmine;65;Italia;Milano;47
2004;Femmine;66;Italia;Altro comune italiano;18
2004;Femmine;66;Italia;Milano;52
2004;Femmine;67;Italia;Altro comune italiano;11
2004;Femmine;67;Italia;Milano;58
2004;Femmine;68;Italia;Altro comune italiano;15
2004;Femmine;68;Italia;Milano;68
2004;Femmine;69;Italia;Altro comune italiano;23
2004;Femmine;69;Italia;Milano;53
2004;Femmine;70;Italia;Altro comune italiano;16
2004;Femmine;70;Italia;Milano;74
2004;Femmine;71;Eritrea;Milano;1
2004;Femmine;71;Italia;Altro comune italiano;15
2004;Femmine;71;Italia;Milano;91
2004;Femmine;72;Algeria;Estero;1
2004;Femmine;72;Italia;Altro comune italiano;17
2004;Femmine;72;Italia;Milano;99
2004;Femmine;73;Italia;Altro comune italiano;14
2004;Femmine;73;Italia;Milano;98
2004;Femmine;73;Sri Lanka (ex Ceylon);Milano;1
2004;Femmine;74;Italia;Altro comune italiano;19
2004;Femmine;74;Italia;Estero;1
2004;Femmine;74;Italia;Milano;122
2004;Femmine;74;Svizzera;Milano;1
2004;Femmine;75;Italia;Altro comune italiano;17
2004;Femmine;75;Italia;Milano;110
2004;Femmine;76;Italia;Altro comune italiano;23
2004;Femmine;76;Italia;Milano;125
2004;Femmine;77;Italia;Altro comune italiano;22
2004;Femmine;77;Italia;Estero;1
2004;Femmine;77;Italia;Milano;121
2004;Femmine;78;Italia;Altro comune italiano;30
2004;Femmine;78;Italia;Milano;153
2004;Femmine;78;Romania;Estero;1
2004;Femmine;79;Italia;Altro comune italiano;26
2004;Femmine;79;Italia;Milano;175
2004;Femmine;80;Italia;Altro comune italiano;30
2004;Femmine;80;Italia;Milano;158
2004;Femmine;81;Italia;Altro comune italiano;20
2004;Femmine;81;Italia;Milano;199
2004;Femmine;82;Italia;Altro comune italiano;32
2004;Femmine;82;Italia;Estero;1
2004;Femmine;82;Italia;Milano;217
2004;Femmine;83;Italia;Altro comune italiano;26
2004;Femmine;83;Italia;Estero;1
2004;Femmine;83;Italia;Milano;221
2004;Femmine;83;Regno Unito;Milano;1
2004;Femmine;84;Italia;Altro comune italiano;29
2004;Femmine;84;Italia;Estero;1
2004;Femmine;84;Italia;Milano;201
2004;Femmine;85;Italia;Altro comune italiano;14
2004;Femmine;85;Italia;Milano;127
2004;Femmine;86;Giappone;Milano;1
2004;Femmine;86;Italia;Altro comune italiano;15
2004;Femmine;86;Italia;Milano;136
2004;Femmine;87;Italia;Altro comune italiano;15
2004;Femmine;87;Italia;Milano;172
2004;Femmine;88;Italia;Altro comune italiano;32
2004;Femmine;88;Italia;Milano;190
2004;Femmine;88;Romania;Milano;1
2004;Femmine;88;Stati Uniti d'America;Estero;1
2004;Femmine;89;Italia;Altro comune italiano;22
2004;Femmine;89;Italia;Estero;1
2004;Femmine;89;Italia;Milano;231
2004;Femmine;89;Regno Unito;Milano;1
2004;Femmine;90;Italia;Altro comune italiano;24
2004;Femmine;90;Italia;Milano;245
2004;Femmine;91;Italia;Altro comune italiano;26
2004;Femmine;91;Italia;Milano;243
2004;Femmine;92;Italia;Altro comune italiano;17
2004;Femmine;92;Italia;Milano;192
2004;Femmine;93;Italia;Altro comune italiano;14
2004;Femmine;93;Italia;Milano;159
2004;Femmine;94;Italia;Altro comune italiano;11
2004;Femmine;94;Italia;Milano;162
2004;Femmine;95;Italia;Altro comune italiano;12
2004;Femmine;95;Italia;Milano;128
2004;Femmine;95;Svizzera;Milano;1
2004;Femmine;96;Francia;Milano;1
2004;Femmine;96;Italia;Altro comune italiano;4
2004;Femmine;96;Italia;Milano;92
2004;Femmine;97;Italia;Altro comune italiano;2
2004;Femmine;97;Italia;Milano;81
2004;Femmine;98;Italia;Altro comune italiano;3
2004;Femmine;98;Italia;Milano;57
2004;Femmine;99;Italia;Altro comune italiano;2
2004;Femmine;99;Italia;Milano;36
2004;Femmine;100;Italia;Altro comune italiano;4
2004;Femmine;100;Italia;Milano;21
2004;Femmine;101;Italia;Altro comune italiano;1
2004;Femmine;101;Italia;Milano;12
2004;Femmine;102;Italia;Altro comune italiano;1
2004;Femmine;102;Italia;Milano;10
2004;Femmine;103;Italia;Milano;6
2004;Femmine;104;Italia;Milano;10
2004;Femmine;104;Libano;Milano;1
2004;Femmine;105;Italia;Milano;5
2004;Femmine;107;Italia;Milano;1
2004;Maschi;0;Egitto;Milano;1
2004;Maschi;0;Italia;Altro comune italiano;32
2004;Maschi;0;Italia;Milano;10
2004;Maschi;0;Marocco;Altro comune italiano;1
2004;Maschi;0;Marocco;Estero;1
2004;Maschi;0;Ucraina;Altro comune italiano;1
2004;Maschi;1;Italia;Altro comune italiano;3
2004;Maschi;2;Italia;Altro comune italiano;1
2004;Maschi;6;Italia;Milano;2
2004;Maschi;8;Italia;Altro comune italiano;1
2004;Maschi;9;Italia;Altro comune italiano;1
2004;Maschi;10;Italia;Milano;2
2004;Maschi;12;Albania;Estero;1
2004;Maschi;13;Italia;Altro comune italiano;1
2004;Maschi;14;Italia;Altro comune italiano;1
2004;Maschi;14;Italia;Milano;1
2004;Maschi;15;Italia;Altro comune italiano;1
2004;Maschi;15;Italia;Milano;1
2004;Maschi;15;Romania;Estero;1
2004;Maschi;16;Italia;Altro comune italiano;1
2004;Maschi;16;Italia;Milano;1
2004;Maschi;17;Italia;Altro comune italiano;1
2004;Maschi;17;Italia;Milano;1
2004;Maschi;18;Italia;Altro comune italiano;5
2004;Maschi;18;Italia;Milano;1
2004;Maschi;18;Marocco;Estero;1
2004;Maschi;19;Italia;Estero;1
2004;Maschi;19;Italia;Milano;1
2004;Maschi;20;Italia;Altro comune italiano;1
2004;Maschi;21;Italia;Altro comune italiano;5
2004;Maschi;21;Italia;Milano;3
2004;Maschi;21;Jugoslavia;Estero;1
2004;Maschi;22;Albania;Estero;1
2004;Maschi;22;Brasile;Estero;1
2004;Maschi;22;Italia;Altro comune italiano;3
2004;Maschi;22;Italia;Milano;1
2004;Maschi;23;Italia;Altro comune italiano;6
2004;Maschi;23;Italia;Estero;1
2004;Maschi;23;Italia;Milano;4
2004;Maschi;23;Russa, Federazione;Estero;1
2004;Maschi;23;Ucraina;Estero;1
2004;Maschi;24;Italia;Altro comune italiano;3
2004;Maschi;24;Italia;Estero;1
2004;Maschi;24;Italia;Milano;2
2004;Maschi;24;Ucraina;Estero;1
2004;Maschi;25;Brasile;Estero;1
2004;Maschi;25;India;Estero;1
2004;Maschi;25;Italia;Altro comune italiano;4
2004;Maschi;25;Italia;Milano;4
2004;Maschi;25;Romania;Estero;1
2004;Maschi;26;Italia;Altro comune italiano;4
2004;Maschi;26;Italia;Estero;2
2004;Maschi;26;Italia;Milano;2
2004;Maschi;27;Italia;Altro comune italiano;1
2004;Maschi;27;Italia;Milano;3
2004;Maschi;28;Egitto;Altro comune italiano;1
2004;Maschi;28;Italia;Altro comune italiano;1
2004;Maschi;28;Italia;Milano;6
2004;Maschi;28;Tunisia;Estero;1
2004;Maschi;29;Italia;Altro comune italiano;4
2004;Maschi;29;Italia;Milano;1
2004;Maschi;29;Perù;Milano;1
2004;Maschi;30;Filippine;Milano;1
2004;Maschi;30;Italia;Altro comune italiano;7
2004;Maschi;30;Italia;Milano;4
2004;Maschi;30;Senegal;Altro comune italiano;1
2004;Maschi;30;Senegal;Milano;1
2004;Maschi;31;Cuba;Estero;1
2004;Maschi;31;Italia;Altro comune italiano;5
2004;Maschi;31;Italia;Milano;1
2004;Maschi;32;Bulgaria;Estero;1
2004;Maschi;32;India;Altro comune italiano;1
2004;Maschi;32;Italia;Altro comune italiano;3
2004;Maschi;32;Italia;Milano;4
2004;Maschi;33;Cinese, Repubblica Popolare;Milano;1
2004;Maschi;33;Italia;Altro comune italiano;5
2004;Maschi;33;Italia;Milano;4
2004;Maschi;33;Senegal;Estero;1
2004;Maschi;34;Egitto;Milano;1
2004;Maschi;34;Italia;Altro comune italiano;2
2004;Maschi;34;Italia;Milano;5
2004;Maschi;34;Perù;Altro comune italiano;1
2004;Maschi;35;Italia;Altro comune italiano;4
2004;Maschi;35;Italia;Estero;1
2004;Maschi;35;Italia;Milano;10
2004;Maschi;35;Perù;Altro comune italiano;1
2004;Maschi;36;Colombia;Estero;1
2004;Maschi;36;Italia;Altro comune italiano;5
2004;Maschi;36;Italia;Milano;6
2004;Maschi;37;Italia;Altro comune italiano;6
2004;Maschi;37;Italia;Milano;6
2004;Maschi;38;Italia;Altro comune italiano;8
2004;Maschi;38;Italia;Milano;4
2004;Maschi;38;Marocco;Estero;1
2004;Maschi;38;Sri Lanka (ex Ceylon);Milano;1
2004;Maschi;38;Tunisia;Estero;2
2004;Maschi;38;Ucraina;Estero;1
2004;Maschi;39;Cile;Altro comune italiano;1
2004;Maschi;39;Italia;Altro comune italiano;9
2004;Maschi;39;Italia;Milano;12
2004;Maschi;40;Italia;Altro comune italiano;9
2004;Maschi;40;Italia;Estero;2
2004;Maschi;40;Italia;Milano;6
2004;Maschi;40;Marocco;Milano;1
2004;Maschi;40;Sri Lanka (ex Ceylon);Milano;1
2004;Maschi;41;Bulgaria;Estero;1
2004;Maschi;41;Italia;Altro comune italiano;12
2004;Maschi;41;Italia;Milano;11
2004;Maschi;41;Romania;Estero;1
2004;Maschi;41;Ucraina;Altro comune italiano;1
2004;Maschi;41;Ucraina;Estero;1
2004;Maschi;42;Italia;Altro comune italiano;13
2004;Maschi;42;Italia;Estero;1
2004;Maschi;42;Italia;Milano;8
2004;Maschi;42;Romania;Milano;1
2004;Maschi;43;Italia;Altro comune italiano;11
2004;Maschi;43;Italia;Milano;13
2004;Maschi;44;Italia;Altro comune italiano;7
2004;Maschi;44;Italia;Milano;14
2004;Maschi;44;Perù;Altro comune italiano;1
2004;Maschi;45;Filippine;Milano;1
2004;Maschi;45;Italia;Altro comune italiano;13
2004;Maschi;45;Italia;Milano;12
2004;Maschi;46;Bosnia-Erzegovina;Altro comune italiano;1
2004;Maschi;46;Italia;Altro comune italiano;6
2004;Maschi;46;Italia;Estero;1
2004;Maschi;46;Italia;Milano;20
2004;Maschi;46;Romania;Estero;1
2004;Maschi;47;Colombia;Milano;1
2004;Maschi;47;Egitto;Milano;1
2004;Maschi;47;Filippine;Milano;1
2004;Maschi;47;Italia;Altro comune italiano;9
2004;Maschi;47;Italia;Milano;9
2004;Maschi;48;Italia;Altro comune italiano;8
2004;Maschi;48;Italia;Milano;18
2004;Maschi;49;Italia;Altro comune italiano;9
2004;Maschi;49;Italia;Milano;20
2004;Maschi;49;Pakistan;Milano;1
2004;Maschi;49;Romania;Milano;1
2004;Maschi;49;Ucraina;Estero;1
2004;Maschi;50;Egitto;Milano;2
2004;Maschi;50;Italia;Altro comune italiano;8
2004;Maschi;50;Italia;Milano;12
2004;Maschi;50;Marocco;Estero;1
2004;Maschi;50;Polonia;Estero;1
2004;Maschi;50;Romania;Estero;1
2004;Maschi;51;Italia;Altro comune italiano;9
2004;Maschi;51;Italia;Milano;20
2004;Maschi;52;Francia;Milano;1
2004;Maschi;52;Italia;Altro comune italiano;12
2004;Maschi;52;Italia;Milano;22
2004;Maschi;53;Filippine;Milano;1
2004;Maschi;53;Italia;Altro comune italiano;8
2004;Maschi;53;Italia;Estero;2
2004;Maschi;53;Italia;Milano;22
2004;Maschi;54;Camerun;Milano;1
2004;Maschi;54;Israele;Estero;1
2004;Maschi;54;Italia;Altro comune italiano;13
2004;Maschi;54;Italia;Milano;35
2004;Maschi;55;Egitto;Milano;1
2004;Maschi;55;Italia;Altro comune italiano;36
2004;Maschi;55;Italia;Milano;31
2004;Maschi;55;Romania;Estero;1
2004;Maschi;56;Italia;Altro comune italiano;27
2004;Maschi;56;Italia;Milano;32
2004;Maschi;57;Filippine;Milano;1
2004;Maschi;57;Italia;Altro comune italiano;27
2004;Maschi;57;Italia;Milano;43
2004;Maschi;58;Italia;Altro comune italiano;26
2004;Maschi;58;Italia;Milano;46
2004;Maschi;59;Italia;Altro comune italiano;25
2004;Maschi;59;Italia;Milano;37
2004;Maschi;60;Italia;Altro comune italiano;31
2004;Maschi;60;Italia;Milano;49
2004;Maschi;61;Egitto;Milano;1
2004;Maschi;61;Italia;Altro comune italiano;19
2004;Maschi;61;Italia;Milano;65
2004;Maschi;61;Perù;Estero;1
2004;Maschi;62;Italia;Altro comune italiano;29
2004;Maschi;62;Italia;Milano;56
2004;Maschi;63;Italia;Altro comune italiano;31
2004;Maschi;63;Italia;Estero;1
2004;Maschi;63;Italia;Milano;107
2004;Maschi;64;Italia;Altro comune italiano;33
2004;Maschi;64;Italia;Milano;76
2004;Maschi;64;Stati Uniti d'America;Estero;1
2004;Maschi;65;Italia;Altro comune italiano;39
2004;Maschi;65;Italia;Milano;86
2004;Maschi;66;Cile;Altro comune italiano;1
2004;Maschi;66;Italia;Altro comune italiano;33
2004;Maschi;66;Italia;Milano;81
2004;Maschi;67;Bosnia-Erzegovina;Altro comune italiano;1
2004;Maschi;67;Grecia;Estero;1
2004;Maschi;67;Italia;Altro comune italiano;27
2004;Maschi;67;Italia;Estero;1
2004;Maschi;67;Italia;Milano;102
2004;Maschi;68;Iran;Milano;1
2004;Maschi;68;Italia;Altro comune italiano;37
2004;Maschi;68;Italia;Milano;101
2004;Maschi;69;Italia;Altro comune italiano;43
2004;Maschi;69;Italia;Milano;114
2004;Maschi;69;Perù;Milano;1
2004;Maschi;70;Italia;Altro comune italiano;34
2004;Maschi;70;Italia;Estero;1
2004;Maschi;70;Italia;Milano;119
2004;Maschi;70;Marocco;Milano;1
2004;Maschi;71;Italia;Altro comune italiano;33
2004;Maschi;71;Italia;Estero;1
2004;Maschi;71;Italia;Milano;115
2004;Maschi;72;Italia;Altro comune italiano;44
2004;Maschi;72;Italia;Estero;1
2004;Maschi;72;Italia;Milano;114
2004;Maschi;73;Italia;Altro comune italiano;36
2004;Maschi;73;Italia;Milano;159
2004;Maschi;73;Jugoslavia;Estero;1
2004;Maschi;74;Italia;Altro comune italiano;36
2004;Maschi;74;Italia;Milano;167
2004;Maschi;74;Svizzera;Milano;1
2004;Maschi;75;Iran;Milano;1
2004;Maschi;75;Italia;Altro comune italiano;38
2004;Maschi;75;Italia;Milano;154
2004;Maschi;76;Italia;Altro comune italiano;45
2004;Maschi;76;Italia;Estero;2
2004;Maschi;76;Italia;Milano;148
2004;Maschi;77;Italia;Altro comune italiano;38
2004;Maschi;77;Italia;Milano;160
2004;Maschi;78;Italia;Altro comune italiano;34
2004;Maschi;78;Italia;Milano;177
2004;Maschi;79;Italia;Altro comune italiano;29
2004;Maschi;79;Italia;Milano;190
2004;Maschi;80;Italia;Altro comune italiano;28
2004;Maschi;80;Italia;Estero;1
2004;Maschi;80;Italia;Milano;192
2004;Maschi;81;Cile;Estero;1
2004;Maschi;81;Italia;Altro comune italiano;20
2004;Maschi;81;Italia;Estero;1
2004;Maschi;81;Italia;Milano;188
2004;Maschi;82;Italia;Altro comune italiano;30
2004;Maschi;82;Italia;Milano;177
2004;Maschi;82;Stati Uniti d'America;Milano;1
2004;Maschi;83;Italia;Altro comune italiano;20
2004;Maschi;83;Italia;Milano;190
2004;Maschi;84;Italia;Altro comune italiano;24
2004;Maschi;84;Italia;Milano;150
2004;Maschi;85;Italia;Altro comune italiano;14
2004;Maschi;85;Italia;Milano;85
2004;Maschi;86;Israele;Estero;1
2004;Maschi;86;Italia;Altro comune italiano;15
2004;Maschi;86;Italia;Milano;94
2004;Maschi;86;Turchia;Milano;1
2004;Maschi;87;Italia;Altro comune italiano;5
2004;Maschi;87;Italia;Milano;96
2004;Maschi;88;Italia;Altro comune italiano;17
2004;Maschi;88;Italia;Milano;111
2004;Maschi;88;Spagna;Milano;1
2004;Maschi;88;Svizzera;Milano;1
2004;Maschi;89;Argentina;Milano;1
2004;Maschi;89;Francia;Milano;1
2004;Maschi;89;Italia;Altro comune italiano;13
2004;Maschi;89;Italia;Estero;2
2004;Maschi;89;Italia;Milano;135
2004;Maschi;90;Italia;Altro comune italiano;6
2004;Maschi;90;Italia;Milano;94
2004;Maschi;91;Italia;Altro comune italiano;3
2004;Maschi;91;Italia;Milano;99
2004;Maschi;92;Italia;Altro comune italiano;8
2004;Maschi;92;Italia;Estero;1
2004;Maschi;92;Italia;Milano;82
2004;Maschi;93;Italia;Altro comune italiano;7
2004;Maschi;93;Italia;Milano;74
2004;Maschi;94;Italia;Altro comune italiano;2
2004;Maschi;94;Italia;Milano;47
2004;Maschi;95;Italia;Altro comune italiano;2
2004;Maschi;95;Italia;Milano;28
2004;Maschi;96;Italia;Altro comune italiano;2
2004;Maschi;96;Italia;Milano;18
2004;Maschi;97;Italia;Milano;17
2004;Maschi;98;Italia;Altro comune italiano;1
2004;Maschi;98;Italia;Milano;6
2004;Maschi;99;Italia;Milano;6
2004;Maschi;100;Belgio;Milano;1
2004;Maschi;100;Italia;Milano;3
2004;Maschi;101;Italia;Milano;4
2004;Maschi;102;Italia;Altro comune italiano;1
2004;Maschi;103;Italia;Milano;2
2004;Maschi;104;Italia;Altro comune italiano;1
2005;Femmine;0;Bosnia-Erzegovina;Estero;1
2005;Femmine;0;Cinese, Repubblica Popolare;Estero;1
2005;Femmine;0;El Salvador;Estero;1
2005;Femmine;0;Filippine;Milano;2
2005;Femmine;0;Italia;Altro comune italiano;20
2005;Femmine;0;Italia;Milano;8
2005;Femmine;0;Marocco;Estero;1
2005;Femmine;0;Moldova;Estero;1
2005;Femmine;0;Ucraina;Estero;1
2005;Femmine;1;Albania;Altro comune italiano;1
2005;Femmine;1;Italia;Altro comune italiano;1
2005;Femmine;3;Italia;Milano;1
2005;Femmine;5;Italia;Altro comune italiano;1
2005;Femmine;6;Italia;Altro comune italiano;2
2005;Femmine;6;Italia;Estero;1
2005;Femmine;10;Pakistan;Milano;1
2005;Femmine;13;Italia;Milano;1
2005;Femmine;15;Italia;Milano;1
2005;Femmine;16;Albania;Estero;1
2005;Femmine;18;Cinese, Repubblica Popolare;Milano;1
2005;Femmine;19;Italia;Altro comune italiano;1
2005;Femmine;20;Cinese, Repubblica Popolare;Milano;1
2005;Femmine;20;Italia;Milano;1
2005;Femmine;21;Italia;Altro comune italiano;1
2005;Femmine;21;Italia;Milano;1
2005;Femmine;22;Italia;Altro comune italiano;1
2005;Femmine;22;Romania;Milano;1
2005;Femmine;23;Italia;Altro comune italiano;2
2005;Femmine;23;Italia;Milano;2
2005;Femmine;24;Italia;Altro comune italiano;1
2005;Femmine;25;Italia;Altro comune italiano;1
2005;Femmine;25;Italia;Milano;2
2005;Femmine;26;Cinese, Repubblica Popolare;Altro comune italiano;1
2005;Femmine;26;Italia;Altro comune italiano;2
2005;Femmine;26;Italia;Milano;3
2005;Femmine;27;El Salvador;Milano;1
2005;Femmine;28;Italia;Altro comune italiano;1
2005;Femmine;28;Italia;Milano;1
2005;Femmine;28;Ucraina;Milano;1
2005;Femmine;29;Italia;Altro comune italiano;4
2005;Femmine;29;Italia;Milano;1
2005;Femmine;30;Cinese, Repubblica Popolare;Estero;1
2005;Femmine;30;Italia;Altro comune italiano;4
2005;Femmine;30;Italia;Milano;1
2005;Femmine;31;Italia;Altro comune italiano;1
2005;Femmine;31;Italia;Milano;1
2005;Femmine;32;Italia;Altro comune italiano;3
2005;Femmine;32;Italia;Milano;1
2005;Femmine;32;Nigeria;Estero;1
2005;Femmine;32;Regno Unito;Milano;1
2005;Femmine;33;Egitto;Milano;1
2005;Femmine;33;Italia;Altro comune italiano;6
2005;Femmine;33;Italia;Milano;4
2005;Femmine;34;Italia;Altro comune italiano;2
2005;Femmine;34;Uruguay;Estero;1
2005;Femmine;35;Italia;Altro comune italiano;4
2005;Femmine;35;Italia;Milano;2
2005;Femmine;36;Italia;Altro comune italiano;2
2005;Femmine;36;Italia;Milano;3
2005;Femmine;37;Cile;Milano;1
2005;Femmine;37;Italia;Altro comune italiano;2
2005;Femmine;37;Italia;Milano;2
2005;Femmine;38;El Salvador;Estero;1
2005;Femmine;38;Italia;Altro comune italiano;6
2005;Femmine;38;Italia;Milano;4
2005;Femmine;39;Italia;Altro comune italiano;3
2005;Femmine;39;Italia;Milano;7
2005;Femmine;40;Bosnia-Erzegovina;Estero;1
2005;Femmine;40;Italia;Altro comune italiano;2
2005;Femmine;40;Italia;Milano;7
2005;Femmine;40;Perù;Milano;1
2005;Femmine;41;Italia;Altro comune italiano;6
2005;Femmine;41;Italia;Milano;11
2005;Femmine;42;Italia;Altro comune italiano;5
2005;Femmine;42;Italia;Milano;10
2005;Femmine;42;Spagna;Altro comune italiano;1
2005;Femmine;43;Italia;Altro comune italiano;7
2005;Femmine;43;Italia;Milano;8
2005;Femmine;44;Italia;Altro comune italiano;3
2005;Femmine;44;Italia;Milano;13
2005;Femmine;44;Marocco;Milano;1
2005;Femmine;45;El Salvador;Milano;1
2005;Femmine;45;Eritrea;Milano;1
2005;Femmine;45;Filippine;Milano;1
2005;Femmine;45;Germania;Altro comune italiano;1
2005;Femmine;45;Grecia;Milano;1
2005;Femmine;45;Italia;Altro comune italiano;3
2005;Femmine;45;Italia;Milano;9
2005;Femmine;46;Italia;Altro comune italiano;3
2005;Femmine;46;Italia;Milano;7
2005;Femmine;46;Romania;Altro comune italiano;1
2005;Femmine;47;Italia;Altro comune italiano;2
2005;Femmine;47;Italia;Milano;9
2005;Femmine;47;Ucraina;Milano;1
2005;Femmine;48;Filippine;Milano;1
2005;Femmine;48;Italia;Altro comune italiano;5
2005;Femmine;48;Italia;Milano;6
2005;Femmine;49;Italia;Altro comune italiano;6
2005;Femmine;49;Italia;Milano;6
2005;Femmine;50;Italia;Altro comune italiano;5
2005;Femmine;50;Italia;Milano;10
2005;Femmine;51;Albania;Estero;1
2005;Femmine;51;Italia;Altro comune italiano;11
2005;Femmine;51;Italia;Milano;19
2005;Femmine;52;Italia;Altro comune italiano;9
2005;Femmine;52;Italia;Milano;12
2005;Femmine;53;Italia;Altro comune italiano;8
2005;Femmine;53;Italia;Milano;13
2005;Femmine;54;Italia;Altro comune italiano;14
2005;Femmine;54;Italia;Milano;13
2005;Femmine;55;Italia;Altro comune italiano;8
2005;Femmine;55;Italia;Milano;25
2005;Femmine;55;Marocco;Milano;1
2005;Femmine;55;Seychelles;Milano;1
2005;Femmine;56;Italia;Altro comune italiano;8
